timestamp,value,category,region
2023-06-20 20:00:00,120.04,B,North
2023-06-20 21:00:00,118.74,C,North
2023-06-20 22:00:00,130.27,C,North
2023-06-20 23:00:00,135.93,A,South
2023-06-21 00:00:00,135.36,B,North
2023-06-21 01:00:00,136.46,B,North
2023-06-21 02:00:00,138.09,B,North
2023-06-21 03:00:00,147.19,B,South
2023-06-21 04:00:00,147.71,C,South
2023-06-21 05:00:00,144.75,C,South
2023-06-21 06:00:00,154.48,C,North
2023-06-21 07:00:00,144.75,C,South
2023-06-21 08:00:00,144.93,A,South
2023-06-21 09:00:00,136.91,A,South
2023-06-21 10:00:00,127.07,B,North
2023-06-21 11:00:00,132.73,A,North
2023-06-21 12:00:00,125.03,B,North
2023-06-21 13:00:00,126.83,A,North
2023-06-21 14:00:00,117.13,B,North
2023-06-21 15:00:00,106.79,A,South
2023-06-21 16:00:00,106.77,A,South
2023-06-21 17:00:00,101.9,B,South
2023-06-21 18:00:00,102.78,C,North
2023-06-21 19:00:00,101.75,A,North
2023-06-21 20:00:00,110.78,B,North
2023-06-21 21:00:00,116.03,C,North
2023-06-21 22:00:00,118.87,C,North
2023-06-21 23:00:00,125.62,B,South
2023-06-22 00:00:00,122.78,A,South
2023-06-22 01:00:00,132.39,A,North
2023-06-22 02:00:00,135.87,C,South
2023-06-22 03:00:00,133.97,C,South
2023-06-22 04:00:00,137.43,A,North
2023-06-22 05:00:00,151.7,B,South
2023-06-22 06:00:00,135.29,C,South
2023-06-22 07:00:00,140.04,C,North
2023-06-22 08:00:00,127.65,A,South
2023-06-22 09:00:00,129.44,C,South
2023-06-22 10:00:00,131.63,C,North
2023-06-22 11:00:00,124.51,B,North
2023-06-22 12:00:00,124.36,B,North
2023-06-22 13:00:00,97.52,C,North
2023-06-22 14:00:00,103.05,A,North
2023-06-22 15:00:00,102.98,C,North
2023-06-22 16:00:00,102.24,A,North
2023-06-22 17:00:00,93.89,C,North
2023-06-22 18:00:00,106.28,B,South
2023-06-22 19:00:00,95.76,C,North
2023-06-22 20:00:00,94.92,A,North
2023-06-22 21:00:00,98.99,B,North
2023-06-22 22:00:00,116.96,A,North
2023-06-22 23:00:00,108.06,A,South
2023-06-23 00:00:00,122.54,B,South
2023-06-23 01:00:00,121.29,C,South
2023-06-23 02:00:00,122.6,A,North
2023-06-23 03:00:00,132.26,A,North
2023-06-23 04:00:00,131.78,C,North
2023-06-23 05:00:00,124.13,B,North
2023-06-23 06:00:00,140.42,B,North
2023-06-23 07:00:00,133.26,C,North
2023-06-23 08:00:00,126.2,B,South
2023-06-23 09:00:00,125.96,C,North
2023-06-23 10:00:00,117.92,A,South
2023-06-23 11:00:00,112.34,B,South
2023-06-23 12:00:00,108.18,B,North
2023-06-23 13:00:00,103.12,A,North
2023-06-23 14:00:00,107.0,A,South
2023-06-23 15:00:00,100.51,C,North
2023-06-23 16:00:00,85.68,A,North
2023-06-23 17:00:00,96.95,C,North
2023-06-23 18:00:00,93.41,C,South
2023-06-23 19:00:00,99.51,B,North
2023-06-23 20:00:00,100.34,C,North
2023-06-23 21:00:00,105.01,B,North
2023-06-23 22:00:00,112.37,C,South
2023-06-23 23:00:00,120.12,A,South
2023-06-24 00:00:00,113.34,C,South
2023-06-24 01:00:00,113.06,B,South
2023-06-24 02:00:00,131.33,A,North
2023-06-24 03:00:00,125.61,C,North
2023-06-24 04:00:00,137.83,B,South
2023-06-24 05:00:00,132.65,A,North
2023-06-24 06:00:00,134.87,B,North
2023-06-24 07:00:00,142.85,C,North
2023-06-24 08:00:00,126.76,B,South
2023-06-24 09:00:00,119.86,C,North
2023-06-24 10:00:00,116.52,B,North
2023-06-24 11:00:00,117.24,A,South
2023-06-24 12:00:00,120.42,C,North
2023-06-24 13:00:00,108.92,C,North
2023-06-24 14:00:00,104.01,B,North
2023-06-24 15:00:00,97.77,B,North
2023-06-24 16:00:00,100.15,B,South
2023-06-24 17:00:00,99.66,C,North
2023-06-24 18:00:00,102.77,C,South
2023-06-24 19:00:00,94.77,A,South
2023-06-24 20:00:00,104.04,C,South
2023-06-24 21:00:00,108.03,A,South
2023-06-24 22:00:00,111.51,B,South
2023-06-24 23:00:00,114.59,C,South
2023-06-25 00:00:00,119.46,C,South
2023-06-25 01:00:00,129.69,C,North
2023-06-25 02:00:00,143.75,B,South
2023-06-25 03:00:00,141.58,B,South
2023-06-25 04:00:00,133.61,A,South
2023-06-25 05:00:00,134.67,B,South
2023-06-25 06:00:00,152.92,A,South
2023-06-25 07:00:00,150.54,C,North
2023-06-25 08:00:00,143.01,B,South
2023-06-25 09:00:00,142.16,B,South
2023-06-25 10:00:00,133.95,B,North
2023-06-25 11:00:00,123.93,B,North
2023-06-25 12:00:00,116.32,B,North
2023-06-25 13:00:00,119.08,B,North
2023-06-25 14:00:00,121.75,A,South
2023-06-25 15:00:00,110.72,C,South
2023-06-25 16:00:00,97.96,A,South
2023-06-25 17:00:00,93.71,C,South
2023-06-25 18:00:00,103.98,B,North
2023-06-25 19:00:00,108.46,B,South
2023-06-25 20:00:00,117.15,B,North
2023-06-25 21:00:00,106.03,A,North
2023-06-25 22:00:00,121.02,A,North
2023-06-25 23:00:00,120.2,A,North
2023-06-26 00:00:00,125.39,A,South
2023-06-26 01:00:00,138.2,B,South
2023-06-26 02:00:00,141.95,B,North
2023-06-26 03:00:00,150.84,C,North
2023-06-26 04:00:00,136.11,C,South
2023-06-26 05:00:00,147.82,C,North
2023-06-26 06:00:00,141.92,B,South
2023-06-26 07:00:00,146.29,A,North
2023-06-26 08:00:00,146.25,C,South
2023-06-26 09:00:00,134.98,C,South
2023-06-26 10:00:00,145.39,A,South
2023-06-26 11:00:00,140.14,C,North
2023-06-26 12:00:00,128.31,A,South
2023-06-26 13:00:00,118.96,A,South
2023-06-26 14:00:00,124.28,A,North
2023-06-26 15:00:00,110.97,C,North
2023-06-26 16:00:00,120.39,C,North
2023-06-26 17:00:00,108.54,B,South
2023-06-26 18:00:00,111.93,B,South
2023-06-26 19:00:00,114.47,A,North
2023-06-26 20:00:00,114.4,C,South
2023-06-26 21:00:00,125.42,A,South
2023-06-26 22:00:00,120.61,B,South
2023-06-26 23:00:00,120.27,A,North
2023-06-27 00:00:00,138.67,C,North
2023-06-27 01:00:00,143.42,B,South
2023-06-27 02:00:00,146.13,B,South
2023-06-27 03:00:00,159.0,B,North
2023-06-27 04:00:00,147.79,A,South
2023-06-27 05:00:00,162.39,B,North
2023-06-27 06:00:00,150.79,C,South
2023-06-27 07:00:00,157.21,B,North
2023-06-27 08:00:00,153.96,C,North
2023-06-27 09:00:00,143.58,C,South
2023-06-27 10:00:00,136.67,B,North
2023-06-27 11:00:00,138.31,A,North
2023-06-27 12:00:00,136.18,B,South
2023-06-27 13:00:00,130.65,A,South
2023-06-27 14:00:00,119.02,B,North
2023-06-27 15:00:00,118.71,A,South
2023-06-27 16:00:00,111.92,A,North
2023-06-27 17:00:00,112.78,A,South
2023-06-27 18:00:00,114.05,C,South
2023-06-27 19:00:00,116.3,B,South
2023-06-27 20:00:00,119.52,C,North
2023-06-27 21:00:00,114.74,B,North
2023-06-27 22:00:00,118.44,A,South
2023-06-27 23:00:00,133.49,A,South
2023-06-28 00:00:00,132.83,B,South
2023-06-28 01:00:00,138.5,B,South
2023-06-28 02:00:00,146.39,B,South
2023-06-28 03:00:00,155.74,C,South
2023-06-28 04:00:00,155.3,B,South
2023-06-28 05:00:00,142.09,A,South
2023-06-28 06:00:00,147.43,C,South
2023-06-28 07:00:00,160.22,A,North
2023-06-28 08:00:00,146.0,A,South
2023-06-28 09:00:00,147.87,C,North
2023-06-28 10:00:00,136.62,B,South
2023-06-28 11:00:00,132.68,B,South
2023-06-28 12:00:00,123.19,C,South
2023-06-28 13:00:00,122.13,C,South
2023-06-28 14:00:00,118.7,C,North
2023-06-28 15:00:00,116.49,C,North
2023-06-28 16:00:00,109.02,A,North
2023-06-28 17:00:00,101.45,C,South
2023-06-28 18:00:00,110.82,C,South
2023-06-28 19:00:00,113.1,C,South
2023-06-28 20:00:00,108.93,B,South
2023-06-28 21:00:00,115.79,B,South
2023-06-28 22:00:00,115.62,B,North
2023-06-28 23:00:00,122.97,C,South
2023-06-29 00:00:00,142.65,A,North
2023-06-29 01:00:00,133.77,B,South
2023-06-29 02:00:00,142.05,A,South
2023-06-29 03:00:00,149.57,C,North
2023-06-29 04:00:00,139.6,A,North
2023-06-29 05:00:00,137.15,C,South
2023-06-29 06:00:00,148.7,A,North
2023-06-29 07:00:00,142.42,A,South
2023-06-29 08:00:00,138.16,A,North
2023-06-29 09:00:00,133.53,B,North
2023-06-29 10:00:00,136.48,C,North
2023-06-29 11:00:00,127.44,A,South
2023-06-29 12:00:00,119.52,B,South
2023-06-29 13:00:00,107.49,A,North
2023-06-29 14:00:00,111.04,C,North
2023-06-29 15:00:00,96.49,A,North
2023-06-29 16:00:00,93.35,A,North
2023-06-29 17:00:00,106.1,C,South
2023-06-29 18:00:00,92.58,B,North
2023-06-29 19:00:00,92.26,A,North
2023-06-29 20:00:00,94.61,B,South
2023-06-29 21:00:00,97.65,A,South
2023-06-29 22:00:00,111.85,B,South
2023-06-29 23:00:00,119.65,A,South
2023-06-30 00:00:00,121.53,C,North
2023-06-30 01:00:00,120.53,B,North
2023-06-30 02:00:00,127.4,A,South
2023-06-30 03:00:00,131.75,B,North
2023-06-30 04:00:00,137.1,A,South
2023-06-30 05:00:00,136.12,B,South
2023-06-30 06:00:00,138.76,C,North
2023-06-30 07:00:00,132.69,C,North
2023-06-30 08:00:00,136.51,B,South
2023-06-30 09:00:00,125.62,A,North
2023-06-30 10:00:00,125.86,A,North
2023-06-30 11:00:00,121.19,C,North
2023-06-30 12:00:00,113.99,C,North
2023-06-30 13:00:00,101.86,A,North
2023-06-30 14:00:00,105.18,B,South
2023-06-30 15:00:00,105.58,A,North
2023-06-30 16:00:00,93.46,A,North
2023-06-30 17:00:00,101.88,A,North
2023-06-30 18:00:00,97.29,A,South
2023-06-30 19:00:00,97.53,A,North
2023-06-30 20:00:00,100.16,C,South
2023-06-30 21:00:00,103.42,B,South
2023-06-30 22:00:00,108.17,A,North
2023-06-30 23:00:00,105.8,C,North
2023-07-01 00:00:00,124.85,B,South
2023-07-01 01:00:00,115.66,B,North
2023-07-01 02:00:00,123.93,A,South
2023-07-01 03:00:00,125.36,A,North
2023-07-01 04:00:00,132.04,A,South
2023-07-01 05:00:00,129.84,A,South
2023-07-01 06:00:00,140.31,C,South
2023-07-01 07:00:00,134.61,A,North
2023-07-01 08:00:00,138.88,B,South
2023-07-01 09:00:00,132.91,B,South
2023-07-01 10:00:00,121.63,C,South
2023-07-01 11:00:00,119.39,C,North
2023-07-01 12:00:00,119.28,C,South
2023-07-01 13:00:00,104.33,B,South
2023-07-01 14:00:00,106.11,A,North
2023-07-01 15:00:00,98.52,C,North
2023-07-01 16:00:00,103.69,B,South
2023-07-01 17:00:00,98.49,B,North
2023-07-01 18:00:00,91.85,C,North
2023-07-01 19:00:00,105.02,A,North
2023-07-01 20:00:00,99.23,C,South
2023-07-01 21:00:00,102.58,A,North
2023-07-01 22:00:00,104.77,C,South
2023-07-01 23:00:00,120.27,C,South
2023-07-02 00:00:00,126.13,A,South
2023-07-02 01:00:00,131.55,C,South
2023-07-02 02:00:00,128.38,C,South
2023-07-02 03:00:00,129.45,B,North
2023-07-02 04:00:00,134.39,A,North
2023-07-02 05:00:00,142.46,B,South
2023-07-02 06:00:00,144.56,C,South
2023-07-02 07:00:00,140.86,B,South
2023-07-02 08:00:00,137.57,B,North
2023-07-02 09:00:00,139.05,B,South
2023-07-02 10:00:00,127.01,A,South
2023-07-02 11:00:00,131.43,A,North
2023-07-02 12:00:00,125.09,A,North
2023-07-02 13:00:00,118.91,A,South
2023-07-02 14:00:00,118.05,C,South
2023-07-02 15:00:00,105.59,A,South
2023-07-02 16:00:00,115.04,A,South
2023-07-02 17:00:00,103.88,B,South
2023-07-02 18:00:00,113.86,B,South
2023-07-02 19:00:00,95.67,C,South
2023-07-02 20:00:00,112.4,A,South
2023-07-02 21:00:00,112.38,C,South
2023-07-02 22:00:00,116.37,C,North
2023-07-02 23:00:00,132.93,A,South
2023-07-03 00:00:00,132.12,A,South
2023-07-03 01:00:00,138.37,C,North
2023-07-03 02:00:00,142.83,B,North
2023-07-03 03:00:00,146.78,B,South
2023-07-03 04:00:00,149.95,C,South
2023-07-03 05:00:00,146.56,B,North
2023-07-03 06:00:00,153.98,C,South
2023-07-03 07:00:00,147.54,B,North
2023-07-03 08:00:00,159.38,A,South
2023-07-03 09:00:00,139.99,A,South
2023-07-03 10:00:00,146.18,C,South
2023-07-03 11:00:00,145.23,C,North
2023-07-03 12:00:00,123.28,C,South
2023-07-03 13:00:00,124.28,A,South
2023-07-03 14:00:00,117.53,C,South
2023-07-03 15:00:00,116.82,B,North
2023-07-03 16:00:00,113.08,A,South
2023-07-03 17:00:00,114.78,C,North
2023-07-03 18:00:00,115.81,A,South
2023-07-03 19:00:00,122.84,B,South
2023-07-03 20:00:00,121.49,C,North
2023-07-03 21:00:00,114.38,B,South
2023-07-03 22:00:00,126.44,C,South
2023-07-03 23:00:00,133.61,B,South
2023-07-04 00:00:00,138.37,C,South
2023-07-04 01:00:00,148.45,C,South
2023-07-04 02:00:00,141.57,B,South
2023-07-04 03:00:00,147.34,B,South
2023-07-04 04:00:00,150.04,C,South
2023-07-04 05:00:00,145.67,C,North
2023-07-04 06:00:00,154.69,C,South
2023-07-04 07:00:00,159.51,B,North
2023-07-04 08:00:00,155.62,C,North
2023-07-04 09:00:00,143.65,B,South
2023-07-04 10:00:00,156.4,C,North
2023-07-04 11:00:00,140.36,C,South
2023-07-04 12:00:00,137.26,A,North
2023-07-04 13:00:00,121.62,C,North
2023-07-04 14:00:00,126.06,C,North
2023-07-04 15:00:00,124.11,C,South
2023-07-04 16:00:00,114.43,C,South
2023-07-04 17:00:00,106.43,A,North
2023-07-04 18:00:00,101.86,C,South
2023-07-04 19:00:00,111.19,A,South
2023-07-04 20:00:00,118.09,C,North
2023-07-04 21:00:00,113.34,B,South
2023-07-04 22:00:00,123.37,B,South
2023-07-04 23:00:00,122.87,A,North
2023-07-05 00:00:00,126.13,B,North
2023-07-05 01:00:00,140.48,B,North
2023-07-05 02:00:00,150.44,B,South
2023-07-05 03:00:00,149.64,B,South
2023-07-05 04:00:00,153.31,C,South
2023-07-05 05:00:00,145.43,C,North
2023-07-05 06:00:00,152.42,B,South
2023-07-05 07:00:00,145.82,C,South
2023-07-05 08:00:00,148.51,A,South
2023-07-05 09:00:00,149.69,C,North
2023-07-05 10:00:00,148.73,B,North
2023-07-05 11:00:00,136.49,B,South
2023-07-05 12:00:00,133.75,C,North
2023-07-05 13:00:00,125.52,B,South
2023-07-05 14:00:00,117.07,A,South
2023-07-05 15:00:00,117.48,C,South
2023-07-05 16:00:00,115.2,C,South
2023-07-05 17:00:00,104.34,C,North
2023-07-05 18:00:00,112.5,A,North
2023-07-05 19:00:00,101.98,A,South
2023-07-05 20:00:00,106.78,B,South
2023-07-05 21:00:00,110.26,A,South
2023-07-05 22:00:00,129.45,C,South
2023-07-05 23:00:00,109.62,A,South
2023-07-06 00:00:00,129.21,B,North
2023-07-06 01:00:00,134.22,B,South
2023-07-06 02:00:00,141.11,A,North
2023-07-06 03:00:00,141.66,B,South
2023-07-06 04:00:00,147.2,C,North
2023-07-06 05:00:00,144.37,A,North
2023-07-06 06:00:00,142.5,B,South
2023-07-06 07:00:00,142.49,A,North
2023-07-06 08:00:00,137.69,A,South
2023-07-06 09:00:00,129.12,B,South
2023-07-06 10:00:00,138.58,B,South
2023-07-06 11:00:00,115.87,B,South
2023-07-06 12:00:00,121.14,C,North
2023-07-06 13:00:00,105.08,B,South
2023-07-06 14:00:00,102.92,A,South
2023-07-06 15:00:00,106.14,C,South
2023-07-06 16:00:00,98.99,B,North
2023-07-06 17:00:00,103.5,B,South
2023-07-06 18:00:00,93.83,A,South
2023-07-06 19:00:00,102.22,C,South
2023-07-06 20:00:00,107.95,A,North
2023-07-06 21:00:00,103.59,B,North
2023-07-06 22:00:00,107.03,B,North
2023-07-06 23:00:00,114.12,B,North
2023-07-07 00:00:00,119.63,B,North
2023-07-07 01:00:00,129.04,B,South
2023-07-07 02:00:00,137.14,C,North
2023-07-07 03:00:00,137.55,B,North
2023-07-07 04:00:00,128.03,A,North
2023-07-07 05:00:00,132.92,A,South
2023-07-07 06:00:00,130.46,B,North
2023-07-07 07:00:00,139.18,C,North
2023-07-07 08:00:00,141.38,C,North
2023-07-07 09:00:00,120.13,B,South
2023-07-07 10:00:00,122.4,A,North
2023-07-07 11:00:00,117.44,C,North
2023-07-07 12:00:00,110.26,A,North
2023-07-07 13:00:00,112.99,B,North
2023-07-07 14:00:00,95.43,B,North
2023-07-07 15:00:00,106.72,C,South
2023-07-07 16:00:00,99.24,C,South
2023-07-07 17:00:00,96.5,C,North
2023-07-07 18:00:00,90.43,C,South
2023-07-07 19:00:00,100.62,C,North
2023-07-07 20:00:00,99.86,B,North
2023-07-07 21:00:00,103.37,C,North
2023-07-07 22:00:00,98.19,B,South
2023-07-07 23:00:00,113.65,A,North
2023-07-08 00:00:00,122.95,C,North
2023-07-08 01:00:00,130.68,A,North
2023-07-08 02:00:00,124.69,A,North
2023-07-08 03:00:00,136.75,C,North
2023-07-08 04:00:00,131.27,A,North
2023-07-08 05:00:00,140.62,A,North
2023-07-08 06:00:00,140.57,A,North
2023-07-08 07:00:00,137.61,B,South
2023-07-08 08:00:00,130.65,A,South
2023-07-08 09:00:00,119.63,A,North
2023-07-08 10:00:00,123.5,A,South
2023-07-08 11:00:00,125.18,A,South
2023-07-08 12:00:00,116.65,C,North
2023-07-08 13:00:00,110.8,C,North
2023-07-08 14:00:00,112.18,A,South
2023-07-08 15:00:00,107.2,B,North
2023-07-08 16:00:00,95.63,B,South
2023-07-08 17:00:00,99.4,B,South
2023-07-08 18:00:00,98.49,C,South
2023-07-08 19:00:00,104.2,C,North
2023-07-08 20:00:00,112.31,C,North
2023-07-08 21:00:00,111.92,C,South
2023-07-08 22:00:00,108.24,B,South
2023-07-08 23:00:00,111.64,C,South
2023-07-09 00:00:00,118.85,A,South
2023-07-09 01:00:00,126.85,A,South
2023-07-09 02:00:00,139.53,A,South
2023-07-09 03:00:00,144.54,A,North
2023-07-09 04:00:00,137.45,B,North
2023-07-09 05:00:00,144.95,B,South
2023-07-09 06:00:00,148.41,B,South
2023-07-09 07:00:00,143.27,C,South
2023-07-09 08:00:00,147.21,C,North
2023-07-09 09:00:00,142.43,C,South
2023-07-09 10:00:00,134.08,C,South
2023-07-09 11:00:00,126.17,C,North
2023-07-09 12:00:00,115.41,A,North
2023-07-09 13:00:00,117.63,A,South
2023-07-09 14:00:00,115.16,C,South
2023-07-09 15:00:00,112.91,C,North
2023-07-09 16:00:00,116.26,B,South
2023-07-09 17:00:00,119.71,B,North
2023-07-09 18:00:00,107.22,C,South
2023-07-09 19:00:00,107.37,B,North
2023-07-09 20:00:00,110.52,C,North
2023-07-09 21:00:00,117.36,C,South
2023-07-09 22:00:00,127.37,A,North
2023-07-09 23:00:00,131.71,C,South
2023-07-10 00:00:00,132.88,C,North
2023-07-10 01:00:00,135.41,A,North
2023-07-10 02:00:00,141.0,A,South
2023-07-10 03:00:00,148.1,A,North
2023-07-10 04:00:00,152.2,C,North
2023-07-10 05:00:00,150.77,B,South
2023-07-10 06:00:00,150.8,B,North
2023-07-10 07:00:00,149.01,C,North
2023-07-10 08:00:00,140.74,C,South
2023-07-10 09:00:00,140.58,A,North
2023-07-10 10:00:00,148.9,B,South
2023-07-10 11:00:00,128.05,C,North
2023-07-10 12:00:00,126.71,C,North
2023-07-10 13:00:00,123.93,A,North
2023-07-10 14:00:00,122.63,C,South
2023-07-10 15:00:00,115.61,B,South
2023-07-10 16:00:00,118.72,B,South
2023-07-10 17:00:00,109.3,B,North
2023-07-10 18:00:00,109.47,C,North
2023-07-10 19:00:00,120.17,C,South
2023-07-10 20:00:00,113.42,C,South
2023-07-10 21:00:00,126.68,C,North
2023-07-10 22:00:00,129.77,C,South
2023-07-10 23:00:00,144.91,B,South
2023-07-11 00:00:00,136.47,C,North
2023-07-11 01:00:00,149.65,C,North
2023-07-11 02:00:00,145.76,B,South
2023-07-11 03:00:00,147.74,B,North
2023-07-11 04:00:00,158.86,C,South
2023-07-11 05:00:00,145.31,A,South
2023-07-11 06:00:00,165.72,B,North
2023-07-11 07:00:00,155.41,C,North
2023-07-11 08:00:00,155.52,B,North
2023-07-11 09:00:00,152.0,C,South
2023-07-11 10:00:00,140.25,A,South
2023-07-11 11:00:00,142.8,C,South
2023-07-11 12:00:00,137.8,B,North
2023-07-11 13:00:00,130.64,C,South
2023-07-11 14:00:00,126.88,A,North
2023-07-11 15:00:00,123.58,C,South
2023-07-11 16:00:00,108.67,B,North
2023-07-11 17:00:00,107.46,C,North
2023-07-11 18:00:00,113.02,C,North
2023-07-11 19:00:00,125.22,A,South
2023-07-11 20:00:00,121.15,C,South
2023-07-11 21:00:00,118.36,A,North
2023-07-11 22:00:00,121.77,B,North
2023-07-11 23:00:00,134.47,A,South
2023-07-12 00:00:00,136.26,B,South
2023-07-12 01:00:00,139.77,C,South
2023-07-12 02:00:00,147.56,B,North
2023-07-12 03:00:00,138.82,C,South
2023-07-12 04:00:00,148.81,A,South
2023-07-12 05:00:00,154.46,A,North
2023-07-12 06:00:00,145.12,B,North
2023-07-12 07:00:00,143.58,A,South
2023-07-12 08:00:00,145.92,C,North
2023-07-12 09:00:00,148.93,C,South
2023-07-12 10:00:00,140.31,C,North
2023-07-12 11:00:00,132.95,A,South
2023-07-12 12:00:00,124.73,B,North
2023-07-12 13:00:00,117.05,A,South
2023-07-12 14:00:00,112.7,B,South
2023-07-12 15:00:00,109.68,B,North
2023-07-12 16:00:00,108.0,B,South
2023-07-12 17:00:00,100.71,C,North
2023-07-12 18:00:00,106.0,C,North
2023-07-12 19:00:00,115.81,C,South
2023-07-12 20:00:00,121.0,A,South
2023-07-12 21:00:00,117.55,C,South
2023-07-12 22:00:00,125.59,A,South
2023-07-12 23:00:00,132.3,A,South
2023-07-13 00:00:00,126.42,A,South
2023-07-13 01:00:00,126.61,B,South
2023-07-13 02:00:00,136.74,B,North
2023-07-13 03:00:00,138.45,B,South
2023-07-13 04:00:00,142.8,C,North
2023-07-13 05:00:00,141.98,C,South
2023-07-13 06:00:00,144.92,B,South
2023-07-13 07:00:00,146.43,A,South
2023-07-13 08:00:00,139.63,B,North
2023-07-13 09:00:00,130.41,C,South
2023-07-13 10:00:00,125.89,A,South
2023-07-13 11:00:00,131.34,C,South
2023-07-13 12:00:00,121.72,B,North
2023-07-13 13:00:00,113.21,A,South
2023-07-13 14:00:00,106.97,C,South
2023-07-13 15:00:00,102.08,A,North
2023-07-13 16:00:00,103.71,A,South
2023-07-13 17:00:00,94.99,A,South
2023-07-13 18:00:00,102.29,A,North
2023-07-13 19:00:00,111.4,B,North
2023-07-13 20:00:00,104.53,B,North
2023-07-13 21:00:00,101.82,A,North
2023-07-13 22:00:00,105.11,A,North
2023-07-13 23:00:00,112.36,C,South
2023-07-14 00:00:00,125.51,A,South
2023-07-14 01:00:00,128.85,B,North
2023-07-14 02:00:00,138.06,A,North
2023-07-14 03:00:00,134.68,A,South
2023-07-14 04:00:00,133.52,A,North
2023-07-14 05:00:00,136.85,C,North
2023-07-14 06:00:00,139.44,A,North
2023-07-14 07:00:00,140.05,A,South
2023-07-14 08:00:00,126.64,B,North
2023-07-14 09:00:00,124.87,B,North
2023-07-14 10:00:00,124.66,C,North
2023-07-14 11:00:00,120.02,C,South
2023-07-14 12:00:00,112.81,C,North
2023-07-14 13:00:00,107.12,B,North
2023-07-14 14:00:00,108.75,B,South
2023-07-14 15:00:00,103.94,A,North
2023-07-14 16:00:00,110.8,B,North
2023-07-14 17:00:00,95.92,A,North
2023-07-14 18:00:00,100.31,B,North
2023-07-14 19:00:00,95.98,B,North
2023-07-14 20:00:00,100.1,C,North
2023-07-14 21:00:00,113.17,B,South
2023-07-14 22:00:00,112.69,A,North
2023-07-14 23:00:00,122.95,C,North
2023-07-15 00:00:00,121.52,B,North
2023-07-15 01:00:00,132.37,C,North
2023-07-15 02:00:00,139.67,B,South
2023-07-15 03:00:00,123.78,C,North
2023-07-15 04:00:00,127.81,B,South
2023-07-15 05:00:00,132.13,C,North
2023-07-15 06:00:00,136.4,A,South
2023-07-15 07:00:00,139.43,A,North
2023-07-15 08:00:00,130.68,B,North
2023-07-15 09:00:00,131.82,A,South
2023-07-15 10:00:00,132.22,B,South
2023-07-15 11:00:00,119.41,B,South
2023-07-15 12:00:00,117.2,C,North
2023-07-15 13:00:00,116.83,C,South
2023-07-15 14:00:00,110.67,C,South
2023-07-15 15:00:00,106.32,B,South
2023-07-15 16:00:00,97.66,C,South
2023-07-15 17:00:00,97.87,B,South
2023-07-15 18:00:00,103.32,B,North
2023-07-15 19:00:00,102.94,A,South
2023-07-15 20:00:00,108.0,B,North
2023-07-15 21:00:00,107.9,C,North
2023-07-15 22:00:00,117.19,C,North
2023-07-15 23:00:00,115.36,C,North
2023-07-16 00:00:00,127.44,B,North
2023-07-16 01:00:00,132.98,A,South
2023-07-16 02:00:00,140.32,C,North
2023-07-16 03:00:00,138.19,B,South
2023-07-16 04:00:00,138.82,B,South
2023-07-16 05:00:00,147.76,B,South
2023-07-16 06:00:00,132.65,B,North
2023-07-16 07:00:00,143.42,A,North
2023-07-16 08:00:00,135.83,C,North
2023-07-16 09:00:00,136.95,C,South
2023-07-16 10:00:00,130.77,A,North
2023-07-16 11:00:00,128.89,A,North
2023-07-16 12:00:00,128.15,B,South
2023-07-16 13:00:00,122.74,C,South
2023-07-16 14:00:00,105.21,A,South
2023-07-16 15:00:00,116.81,B,South
2023-07-16 16:00:00,113.82,B,South
2023-07-16 17:00:00,108.23,B,South
2023-07-16 18:00:00,113.86,C,South
2023-07-16 19:00:00,111.72,A,South
2023-07-16 20:00:00,110.5,A,South
2023-07-16 21:00:00,128.59,A,South
2023-07-16 22:00:00,121.13,B,South
2023-07-16 23:00:00,124.51,A,South
2023-07-17 00:00:00,129.15,B,South
2023-07-17 01:00:00,136.72,A,North
2023-07-17 02:00:00,137.61,B,South
2023-07-17 03:00:00,144.74,A,South
2023-07-17 04:00:00,144.54,B,North
2023-07-17 05:00:00,140.49,B,North
2023-07-17 06:00:00,154.82,A,South
2023-07-17 07:00:00,149.86,C,North
2023-07-17 08:00:00,151.1,A,North
2023-07-17 09:00:00,131.64,A,South
2023-07-17 10:00:00,148.72,A,North
2023-07-17 11:00:00,130.28,B,North
2023-07-17 12:00:00,128.01,B,North
2023-07-17 13:00:00,128.53,A,South
2023-07-17 14:00:00,119.17,B,South
2023-07-17 15:00:00,123.7,B,North
2023-07-17 16:00:00,121.45,A,North
2023-07-17 17:00:00,110.84,A,South
2023-07-17 18:00:00,113.89,B,North
2023-07-17 19:00:00,122.44,C,North
2023-07-17 20:00:00,121.7,C,South
2023-07-17 21:00:00,124.86,A,North
2023-07-17 22:00:00,122.98,C,South
2023-07-17 23:00:00,131.57,C,North
2023-07-18 00:00:00,132.95,A,North
2023-07-18 01:00:00,142.88,C,North
2023-07-18 02:00:00,146.71,A,North
2023-07-18 03:00:00,152.04,B,South
2023-07-18 04:00:00,162.15,B,North
2023-07-18 05:00:00,157.41,B,North
2023-07-18 06:00:00,157.84,A,South
2023-07-18 07:00:00,155.81,A,North
2023-07-18 08:00:00,157.62,A,North
2023-07-18 09:00:00,149.15,B,South
2023-07-18 10:00:00,150.64,B,North
2023-07-18 11:00:00,139.53,C,North
2023-07-18 12:00:00,133.7,A,North
2023-07-18 13:00:00,123.85,B,North
